% PRELIMINARY DATA - SUBJECT TO CHANGE WITHOUT NOTICE - NOT YET PEER REVIEWED
% 
%%%%%%%
% 
% This file is based on the new high-resolution Berkeley Earth global temperature
% data set.  It expands upon the previous Berkeley Earth temperature data set by
% including predictive structures based on historical weather patterns and 
% increasing the underlying resolution to 0.25° x 0.25° latitude-longitude.
% Files based on this new data set are being provided as part of an early preview
% to aid in the identification of any remaining bugs or errors.  While, we 
% believe the current dataset to be accurate and useful, it is still in 
% development and substantial revisions remain possible if significant issues
% are identified.
% 
% LOCAL AND REGIONAL UNCERTAINTIES ARE STILL BEING UPDATED AND NOT YET REPORTED.
% 
%%%%%%%
% 
% This file contains an extracted regional summary of land-surface 
% temperature results produced by the high-resolution Berkeley Earth averaging 
% method for the region: 
% 
%    Finland
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual regions 
% simply by integrating the field over the region in question.  This 
% file contains such a regional estimate.
% 
% For references and more information about the methods employed,
% please refer to the global average files and/of the Berkeley Earth
% website, http://berkeleyearth.org/
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Land_TAVG_Monthly
% 
% 
% This analysis was run on 17-Sep-2025 00:52:42
% 
% Global results are based on 56751 time series 
%   with 23088806 monthly data points
% 
% The current region is characterized by: 
%%   Name: Finland
%%   Latitude Range: 59.81 to 70.08
%%   Longitude Range: 19.51 to 31.57
%%   Area: 310459.19 km^2
%%   Percent of global land area: 0.211 %
%%   Approximate number of temperature stations: 387
%%   Approximate number of monthly observations: 185283
% 
% Note that all results reported here are derived from the full field 
% analysis and will in general include information from many additional 
% stations that border the current region and not just those that lie 
% within this region.  In general, the temperature anomaly field has 
% significant correlations extending over greater than 1000 km, which 
% allows even distant stations to provide some insight at times when 
% local coverage may be lacking. 
% 
%%  Estimated Jan 1951-Dec 1980 absolute temperature (C): 1.13 +/-  NaN
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%       Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%     -11.15 -11.22  -6.50  -0.38   6.50  12.54  14.69  13.03   7.57   1.38  -4.19  -8.68
%%  +/-    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Annual averages are explicit 12-month moving averages.  Five, ten, and twenty
% year averages use a LOESS style regression (rather than a uniform averqage)
% in order to produce smoother trends, free from short-term noise.
% 
% Values are reported as missing (i.e. NaN) when station coverage within 
% the region becomes too low, even though a limited number of observations may 
% still have been made.  Time averages over intervals with some missing data will 
% be reported as long as at least 75% of the necessary values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
 
  1821    11    -1.457  1.392     0.802  0.590    -0.186  0.489    -0.220  0.441    -0.435  0.409
  1821    12    -0.290  2.338     1.041  0.518    -0.167  0.506    -0.211  0.447    -0.431  0.415
  1822     1     0.416  1.699     1.085  0.547    -0.149  0.500    -0.203  0.460    -0.428  0.429
  1822     2     7.753  1.692     1.350  0.537    -0.131  0.474    -0.194  0.439    -0.424  0.409
  1822     3     4.771  1.665     1.350  0.494    -0.113  0.469    -0.186  0.438    -0.421  0.408
  1822     4     4.252  1.191     1.080  0.475    -0.096  0.464    -0.178  0.437    -0.417  0.408
  1822     5     1.383  1.074     1.098  0.447    -0.079  0.460    -0.170  0.437    -0.414  0.408
  1822     6    -1.725  0.947     1.365  0.421    -0.063  0.455    -0.162  0.436    -0.410  0.407
  1822     7    -1.466  1.218     0.797  0.447    -0.047  0.451    -0.154  0.435    -0.407  0.407
  1822     8     0.822  1.171     0.091  0.461    -0.031  0.447    -0.146  0.434    -0.404  0.407
  1822     9    -0.993  0.798     0.029  0.511    -0.016  0.443    -0.139  0.434    -0.401  0.407
  1822    10    -0.508  0.678    -0.327  0.552    -0.002  0.440    -0.132  0.433    -0.398  0.406
  1822    11    -1.237  1.877    -0.404  0.601     0.012  0.437    -0.125  0.432    -0.395  0.406
  1822    12     2.907  1.816    -0.260  0.628     0.026  0.437    -0.118  0.415    -0.392  0.390
  1823     1    -6.390  2.062    -0.142  0.679     0.039  0.464    -0.111  0.442    -0.389  0.416
  1823     2    -0.725  1.821    -0.246  0.680     0.052  0.429    -0.105  0.430    -0.386  0.405
  1823     3     4.026  1.721    -0.204  0.698     0.065  0.451    -0.099  0.454    -0.383  0.428
  1823     4    -0.013  1.764    -0.030  0.703     0.077  0.425    -0.093  0.429    -0.381  0.404
  1823     5     0.458  1.603    -0.255  0.705     0.089  0.424    -0.087  0.428    -0.378  0.404
  1823     6     0.001  1.351    -0.494  0.674     0.101  0.422    -0.081  0.428    -0.376  0.404
  1823     7    -0.051  1.057     0.092  0.595     0.113  0.421    -0.076  0.427    -0.373  0.403
  1823     8    -0.421  1.052     0.435  0.630     0.125  0.420    -0.071  0.426    -0.371  0.403
  1823     9    -0.496  1.199     0.259  0.570     0.137  0.420    -0.066  0.426    -0.368  0.402
  1823    10     1.576  0.796     0.285  0.553     0.148  0.419    -0.062  0.425    -0.366  0.402
  1823    11    -3.934  1.356     0.129  0.516     0.160  0.419    -0.058  0.425    -0.364  0.402
  1823    12     0.041  1.415     0.080  0.462     0.172  0.423    -0.054  0.410    -0.362  0.389
  1824     1     0.647  1.190    -0.013  0.446     0.183  0.444    -0.050  0.433    -0.360  0.413
  1824     2     3.384  2.788    -0.112  0.484     0.195  0.434    -0.047  0.448    -0.358  0.423
  1824     3     1.916  1.714     0.046  0.535     0.206  0.418    -0.044  0.424    -0.356  0.400
  1824     4     0.299  1.532    -0.420  0.573     0.218  0.418    -0.041  0.423    -0.354  0.399
  1824     5    -1.414  1.050    -0.196  0.578     0.229  0.418    -0.039  0.423    -0.353  0.399
  1824     6    -0.583  0.728    -0.334  0.547     0.241  0.418    -0.037  0.423    -0.351  0.399
  1824     7    -1.173  0.965    -0.133  0.636     0.252  0.419    -0.035  0.423    -0.349  0.398
  1824     8    -1.602  0.944    -0.364  0.541     0.263  0.419    -0.033  0.422    -0.348  0.398
  1824     9     1.397  1.263    -0.420  0.493     0.274  0.419    -0.032  0.422    -0.346  0.397
  1824    10    -4.023  1.056    -0.304  0.548     0.285  0.419    -0.031  0.422    -0.345  0.397
  1824    11    -1.244  1.088    -0.273  0.558     0.295  0.419    -0.030  0.422    -0.344  0.396
  1824    12    -1.613  1.440    -0.247  0.585     0.304  0.419    -0.030  0.422    -0.343  0.396
  1825     1     3.059  2.192    -0.315  0.603     0.313  0.447    -0.030  0.430    -0.341  0.409
  1825     2     0.618  1.328    -0.246  0.582     0.321  0.419    -0.030  0.422    -0.340  0.395
  1825     3     1.243  1.934    -0.210  0.573     0.329  0.419    -0.031  0.441    -0.339  0.414
  1825     4     1.683  1.615     0.170  0.551     0.335  0.444    -0.032  0.447    -0.338  0.415
  1825     5    -1.039  1.704     0.392  0.545     0.340  0.420    -0.033  0.422    -0.337  0.393
  1825     6    -0.265  1.213     0.664  0.640     0.345  0.420    -0.035  0.422    -0.337  0.392
  1825     7    -1.993  1.530     0.380  0.549     0.348  0.420    -0.036  0.423    -0.336  0.392
  1825     8    -0.771  0.948     0.607  0.522     0.349  0.420    -0.038  0.423    -0.335  0.391
  1825     9     1.824  1.255     0.807  0.599     0.349  0.438    -0.041  0.467    -0.335  0.434
  1825    10     0.535  1.062     0.804  0.533     0.348  0.445    -0.043  0.447    -0.334  0.411
  1825    11     1.422  1.765     1.129  0.540     0.345  0.419    -0.046  0.423    -0.334  0.390
  1825    12     1.655  1.792     1.327  0.487     0.340  0.410    -0.049  0.438    -0.333  0.407
  1826     1    -0.348  2.158     1.813  0.456     0.333  0.409    -0.053  0.438    -0.333  0.406
  1826     2     3.342  1.551     2.045  0.465     0.325  0.408    -0.056  0.438    -0.333  0.405
  1826     3     3.640  2.026     1.778  0.422     0.314  0.443    -0.060  0.448    -0.333  0.407
  1826     4     1.642  2.367     1.869  0.420     0.301  0.417    -0.065  0.424    -0.332  0.386
  1826     5     2.867  1.089     1.925  0.356     0.287  0.416    -0.069  0.425    -0.332  0.386
  1826     6     2.115  1.158     1.978  0.415     0.270  0.416    -0.073  0.425    -0.332  0.385
  1826     7     3.831  1.369     1.913  0.549     0.252  0.415    -0.078  0.425    -0.333  0.384
  1826     8     2.013  0.972     1.533  0.511     0.231  0.407    -0.083  0.437    -0.333  0.399
  1826     9    -1.383  1.298     1.344  0.529     0.209  0.413    -0.088  0.426    -0.333  0.383
  1826    10     1.639  0.650     1.297  0.575     0.185  0.408    -0.094  0.437    -0.333  0.397
  1826    11     2.091  1.827     1.269  0.538     0.159  0.408    -0.099  0.437    -0.334  0.396
  1826    12     2.293  1.813     1.210  0.520     0.131  0.422    -0.105  0.440    -0.334  0.400
  1827     1    -1.134  2.014     0.790  0.481     0.102  0.394    -0.111  0.416    -0.334  0.380
  1827     2    -1.214  1.975     0.495  0.499     0.071  0.411    -0.117  0.437    -0.335  0.393
  1827     3     1.370  1.462     0.634  0.483     0.039  0.408    -0.123  0.428    -0.335  0.378
  1827     4     1.081  3.088     0.266  0.577     0.006  0.407    -0.129  0.408    -0.336  0.344
  1827     5     2.529  1.464    -0.063  0.529    -0.028  0.432    -0.135  0.452    -0.337  0.396
  1827     6     1.405  1.025    -0.029  0.496    -0.063  0.408    -0.142  0.428    -0.338  0.376
  1827     7    -1.207  1.270    -0.236  0.550    -0.098  0.427    -0.148  0.440    -0.338  0.373
  1827     8    -1.529  1.133    -0.289  0.595    -0.134  0.432    -0.155  0.455    -0.339  0.397
  1827     9     0.279  1.178    -0.476  0.730    -0.170  0.409    -0.161  0.429    -0.340  0.374
  1827    10    -2.775  1.415    -0.588  0.870    -0.207  0.409    -0.168  0.430    -0.341  0.373
  1827    11    -1.860  1.493    -0.603  0.812    -0.243  0.410    -0.175  0.430    -0.342  0.372
  1827    12     2.709  2.086    -0.676  0.758    -0.279  0.456    -0.182  0.463    -0.343  0.401
  1828     1    -3.624  1.777    -0.599  0.674    -0.314  0.406    -0.188  0.451    -0.344  0.401
  1828     2    -1.848  2.899    -0.534  0.664    -0.348  0.439    -0.195  0.455    -0.346  0.387
  1828     3    -0.878  2.994    -0.823  0.713    -0.382  0.416    -0.202  0.431    -0.347  0.368
  1828     4    -0.262  1.320    -0.699  0.680    -0.414  0.417    -0.209  0.431    -0.348  0.367
  1828     5     2.355  0.888    -0.665  0.733    -0.445  0.444    -0.216  0.455    -0.350  0.384
  1828     6     0.522  1.053    -1.159  0.813    -0.475  0.422    -0.223  0.431    -0.351  0.365
  1828     7    -0.275  1.786    -1.168  0.991    -0.503  0.447    -0.230  0.458    -0.352  0.387
  1828     8    -0.746  1.205    -1.456  0.912    -0.529  0.450    -0.236  0.458    -0.354  0.386
  1828     9    -3.193  1.433    -1.741  0.862    -0.553  0.428    -0.243  0.432    -0.355  0.363
  1828    10    -1.291  1.419    -1.972  0.841    -0.575  0.456    -0.250  0.456    -0.357  0.378
  1828    11    -1.448  1.604    -2.142  0.791    -0.595  0.433    -0.256  0.432    -0.359  0.361
  1828    12    -3.224  1.424    -2.222  0.817    -0.613  0.525    -0.263  0.480    -0.360  0.389
  1829     1    -3.724  2.887    -2.097  0.757    -0.628  0.469    -0.270  0.402    -0.362  0.316
  1829     2    -5.309  1.340    -2.242  0.687    -0.641  0.441    -0.276  0.432    -0.364  0.358
  1829     3    -4.293  1.780    -1.952  0.697    -0.652  0.444    -0.283  0.432    -0.365  0.357
  1829     4    -3.035  1.279    -2.038  0.656    -0.660  0.447    -0.289  0.432    -0.367  0.355
  1829     5     0.315  1.232    -2.201  0.537    -0.666  0.450    -0.295  0.432    -0.369  0.354
  1829     6    -0.446  0.998    -1.938  0.483    -0.670  0.452    -0.301  0.432    -0.371  0.353
  1829     7     1.228  1.143    -1.751  0.427    -0.671  0.455    -0.308  0.432    -0.373  0.352
  1829     8    -2.489  1.235    -1.320  0.548    -0.670  0.458    -0.314  0.432    -0.375  0.351
  1829     9     0.288  0.679    -0.798  0.517    -0.667  0.461    -0.320  0.431    -0.377  0.350
  1829    10    -2.323  1.738    -0.566  0.492    -0.662  0.465    -0.326  0.431    -0.379  0.349
  1829    11    -3.404  1.603    -0.712  0.511    -0.654  0.489    -0.331  0.430    -0.381  0.351
  1829    12    -0.068  1.666    -0.727  0.536    -0.645  0.515    -0.337  0.458    -0.383  0.358
  1830     1    -1.472  2.468    -0.843  0.573    -0.634  0.522    -0.343  0.450    -0.385  0.362
  1830     2    -0.144  2.248    -0.783  0.591    -0.621  0.478    -0.349  0.430    -0.387  0.345
  1830     3     1.978  1.237    -0.934  0.590    -0.607  0.482    -0.354  0.429    -0.389  0.343
  1830     4    -0.255  1.141    -0.790  0.631    -0.591  0.511    -0.360  0.450    -0.392  0.356
  1830     5    -1.442  1.861    -0.350  0.688    -0.575  0.490    -0.365  0.429    -0.394  0.341
  1830     6    -0.622  1.287    -0.456  0.815    -0.557  0.494    -0.370  0.428    -0.396  0.340
  1830     7    -0.165  2.002    -0.800  0.914    -0.538  0.498    -0.376  0.427    -0.398  0.339
  1830     8    -1.766  1.286    -0.773  0.829    -0.519  0.502    -0.381  0.427    -0.401  0.338
  1830     9    -1.530  1.782    -1.163  0.760    -0.499  0.506    -0.386  0.426    -0.403  0.337
  1830    10    -0.596  0.995    -0.935  0.784    -0.479  0.511    -0.391  0.425    -0.405  0.335
  1830    11     1.874  2.151    -0.788  0.764    -0.459  0.513    -0.396  0.419    -0.408  0.333
  1830    12    -1.328  2.815    -0.529  0.783    -0.439  0.552    -0.401  0.461    -0.410  0.364
  1831     1    -5.611  2.979    -0.415  0.781    -0.418  0.514    -0.406  0.414    -0.412  0.323
  1831     2     0.184  1.406    -0.299  0.793    -0.399  0.561    -0.411  0.456    -0.415  0.361
  1831     3    -2.697  1.425    -0.306  0.745    -0.380  0.532    -0.416  0.421    -0.417  0.329
  1831     4     2.477  2.083    -0.337  0.787    -0.361  0.536    -0.421  0.421    -0.419  0.328
  1831     5     0.326  0.830    -0.384  0.641    -0.343  0.539    -0.426  0.420    -0.422  0.327
  1831     6     2.483  1.272    -0.278  0.585    -0.327  0.543    -0.431  0.419    -0.424  0.326
  1831     7     1.205  1.352     0.511  0.530    -0.311  0.546    -0.435  0.418    -0.427  0.325
  1831     8    -0.377  1.503     1.095  0.587    -0.296  0.549    -0.440  0.417    -0.429  0.323
  1831     9    -1.615  1.487     1.618  0.543    -0.283  0.551    -0.445  0.415    -0.432  0.322
  1831    10    -0.961  1.030     1.631  0.577    -0.271  0.553    -0.450  0.414    -0.434  0.321
  1831    11     1.302  1.901     1.573  0.552    -0.261  0.576    -0.455  0.427    -0.436  0.332
  1831    12    -0.046  1.470     1.280  0.562    -0.252  0.492    -0.460  0.387    -0.439  0.306
  1832     1     3.851  2.115     1.000  0.515    -0.244  0.511    -0.465  0.399    -0.441  0.311
  1832     2     7.196  2.348     0.855  0.429    -0.238  0.416    -0.469  0.309    -0.444  0.236
  1832     3     3.572  1.818     0.697  0.467    -0.234  0.574    -0.474  0.421    -0.446  0.326
  1832     4     2.633  1.677     0.901  0.427    -0.231  0.553    -0.479  0.407    -0.449  0.314
  1832     5    -0.368  1.711     0.636  0.371    -0.230  0.551    -0.484  0.405    -0.451  0.313
  1832     6    -1.037  1.327     1.018  0.705    -0.230  0.580    -0.489  0.425    -0.454  0.329
  1832     7    -2.143  1.675     0.782    NaN    -0.232  0.547    -0.494  0.403    -0.456  0.310
  1832     8    -2.121  0.969    -0.068    NaN    -0.236  0.575    -0.499  0.422    -0.459  0.324
  1832     9    -3.518  2.145    -0.608    NaN    -0.241  0.540    -0.504  0.400    -0.461  0.308
  1832    10     1.494  0.902    -0.925    NaN    -0.247  0.536    -0.510  0.399    -0.463  0.306
  1832    11    -1.875  2.166    -0.899    NaN    -0.255  0.498    -0.515  0.371    -0.466  0.294
  1832    12     4.537  2.749    -0.727  0.703    -0.265  0.559    -0.520  0.415    -0.468  0.319
  1833     1     1.013  2.379    -0.591  0.663    -0.275  0.504    -0.525  0.406    -0.471  0.311
  1833     2    -2.997  3.824    -0.741  0.659    -0.287  0.513    -0.530  0.360    -0.473  0.281
  1833     3    -2.916  3.657    -0.403    NaN    -0.300  0.442    -0.536  0.316    -0.475  0.253
  1833     4    -1.173  1.805    -0.353    NaN    -0.314  0.508    -0.541  0.390    -0.478  0.299
  1833     5    -0.050  2.119    -0.073    NaN    -0.329  0.532    -0.547  0.407    -0.480  0.313
  1833     6     1.027  2.139    -0.564    NaN    -0.345  0.498    -0.552  0.387    -0.482  0.297
  1833     7    -0.513  1.574    -1.178    NaN    -0.362  0.493    -0.558  0.386    -0.485  0.296
  1833     8    -3.917  0.860    -0.734    NaN    -0.379  0.489    -0.563  0.384    -0.487  0.294
  1833     9     0.533  1.798    -0.468    NaN    -0.398  0.513    -0.569  0.397    -0.489  0.303
  1833    10     2.097  2.179    -0.340    NaN    -0.416  0.537    -0.574  0.418    -0.492  0.320
  1833    11     1.482  3.296    -0.385    NaN    -0.436  0.481    -0.580  0.393    -0.494  0.295
  1833    12    -1.354  3.487    -0.578    NaN    -0.456  0.459    -0.585  0.364    -0.496  0.290
  1834     1    -6.358  5.322    -0.487    NaN    -0.476  0.373    -0.591  0.301    -0.498  0.208
  1834     2     2.333  4.313     0.069    NaN    -0.496  0.436    -0.596  0.354    -0.501  0.268
  1834     3     0.272  1.591    -0.132    NaN    -0.517  0.405    -0.602  0.330    -0.503  0.250
  1834     4     0.370  2.197    -0.380    NaN    -0.538  0.454    -0.608  0.363    -0.505  0.269
  1834     5    -0.593  1.566    -0.895    NaN    -0.558  0.463    -0.613  0.372    -0.507  0.284
  1834     6    -1.291  2.515    -0.876    NaN    -0.579  0.425    -0.619  0.350    -0.509  0.263
  1834     7     0.578  1.617    -0.285    NaN    -0.600  0.474    -0.624  0.390    -0.511  0.308
  1834     8     2.759  1.551    -0.407    NaN    -0.621  0.466    -0.630  0.383    -0.513  0.294
  1834     9    -1.878  1.394    -0.396    NaN    -0.642  0.463    -0.635  0.367    -0.515  0.279
  1834    10    -0.877  1.528    -0.476    NaN    -0.662  0.442    -0.641  0.334    -0.517  0.268
  1834    11    -4.696  3.090    -0.573    NaN    -0.683  0.424    -0.646  0.333    -0.519  0.282
  1834    12    -1.135  3.288    -0.439    NaN    -0.703  0.464    -0.651  0.377    -0.521  0.289
  1835     1     0.733  2.864    -0.569    NaN    -0.723  0.389    -0.657  0.330    -0.523  0.265
  1835     2     0.875  4.628    -1.006    NaN    -0.742  0.389    -0.662  0.267    -0.525  0.236
  1835     3     0.406  1.782    -0.784    NaN    -0.761  0.412    -0.667  0.335    -0.527  0.255
  1835     4    -0.593  2.829    -0.785    NaN    -0.780  0.470    -0.672  0.372    -0.529  0.284
  1835     5    -1.763  1.419    -0.653    NaN    -0.798  0.479    -0.677  0.358    -0.530  0.271
  1835     6     0.322  1.910    -1.341    NaN    -0.815  0.482    -0.681  0.357    -0.532  0.269
  1835     7    -0.977  1.642    -1.592    NaN    -0.833  0.484    -0.686  0.356    -0.534  0.268
  1835     8    -2.494  1.160    -1.560    NaN    -0.849  0.487    -0.691  0.354    -0.536  0.267
  1835     9     0.791  1.086    -1.285  0.571    -0.865  0.489    -0.695  0.353    -0.537  0.266
  1835    10    -0.889  0.550    -0.882  0.498    -0.881  0.498    -0.699  0.344    -0.539  0.275
  1835    11    -3.112  3.116    -0.978  0.601    -0.896  0.482    -0.704  0.352    -0.540  0.271
  1835    12    -9.385  3.166    -1.228    NaN    -0.910  0.484    -0.708  0.324    -0.542  0.255
  1836     1    -2.280  2.376    -1.404    NaN    -0.924  0.520    -0.712  0.344    -0.543  0.268
  1836     2     1.254  4.461    -1.434    NaN    -0.937  0.439    -0.715  0.321    -0.545  0.235
  1836     3     3.711  3.388    -1.732    NaN    -0.949  0.467    -0.719  0.317    -0.546  0.228
  1836     4     4.240  2.539    -1.804  0.512    -0.961  0.496    -0.722  0.355    -0.548  0.271
  1836     5    -2.918  1.908    -1.502  0.800    -0.972  0.497    -0.725  0.341    -0.549  0.258
  1836     6    -2.674  1.573    -0.774    NaN    -0.982  0.472    -0.729  0.331    -0.550  0.269
  1836     7    -3.092  0.998    -0.798    NaN    -0.991  0.495    -0.731  0.338    -0.552  0.256
  1836     8    -2.851  1.299    -0.293    NaN    -1.000  0.494    -0.734  0.336    -0.553  0.255
  1836     9    -2.781  1.771    -0.778    NaN    -1.007  0.475    -0.737  0.331    -0.554  0.260
  1836    10    -1.760  4.100    -1.227    NaN    -1.014  0.520    -0.739  0.320    -0.555  0.234
  1836    11     0.516  2.254    -1.050    NaN    -1.020  0.446    -0.741  0.298    -0.557  0.247
  1836    12    -0.657  1.946    -0.946    NaN    -1.026  0.457    -0.743  0.316    -0.558  0.277
  1837     1    -2.567  3.671    -0.961    NaN    -1.030  0.465    -0.745  0.332    -0.559  0.229
  1837     2     7.313  3.125    -0.685    NaN    -1.034  0.464    -0.746  0.354    -0.560  0.258
  1837     3    -2.102  3.000    -0.581    NaN    -1.036  0.460    -0.747  0.316    -0.561  0.259
  1837     4    -1.155  3.503    -0.618    NaN    -1.038  0.428    -0.749  0.295    -0.562  0.262
  1837     5    -0.792  2.713    -0.354    NaN    -1.039  0.472    -0.749  0.316    -0.563  0.246
  1837     6    -1.429  2.363    -0.200    NaN    -1.039  0.481    -0.750  0.296    -0.564  0.218
  1837     7    -3.270  2.079    -0.950    NaN    -1.038  0.492    -0.751  0.310    -0.564  0.213
  1837     8     0.461  1.304    -1.709    NaN    -1.036  0.461    -0.751  0.308    -0.565  0.244
  1837     9    -1.534  1.111    -1.841    NaN    -1.033  0.457    -0.751  0.305    -0.566  0.243
  1837    10    -2.199  1.633    -1.878    NaN    -1.029  0.453    -0.751  0.302    -0.567  0.242
  1837    11     3.683  2.357    -1.843    NaN    -1.024  0.466    -0.751  0.312    -0.567  0.254
  1837    12     1.188  3.138    -1.977    NaN    -1.019  0.444    -0.750  0.332    -0.568  0.239
  1838     1    -11.562  3.228    -1.723    NaN    -1.012  0.531    -0.750  0.337    -0.568  0.238
  1838     2    -1.798  4.120    -1.992    NaN    -1.004  0.393    -0.749  0.292    -0.569  0.250
  1838     3    -3.690  2.462    -1.844    NaN    -0.996  0.412    -0.748  0.258    -0.570  0.258
  1838     4    -1.590  2.350    -1.745    NaN    -0.987  0.421    -0.747  0.282    -0.570  0.234
  1838     5    -0.374  2.492    -2.165    NaN    -0.977  0.440    -0.745  0.292    -0.570  0.247
  1838     6    -3.040  1.502    -2.202    NaN    -0.966  0.436    -0.744  0.273    -0.571  0.199
  1838     7    -0.223  1.579    -1.067    NaN    -0.954  0.408    -0.742  0.273    -0.571  0.234
  1838     8    -2.765  1.585    -0.844    NaN    -0.941  0.401    -0.740  0.270    -0.571  0.234
  1838     9     0.243  1.059    -0.882    NaN    -0.928  0.415    -0.738  0.279    -0.572  0.243
  1838    10    -1.017  3.001    -1.095    NaN    -0.913  0.363    -0.736  0.267    -0.572  0.233
  1838    11    -1.349  3.407    -0.824    NaN    -0.899  0.402    -0.734  0.262    -0.572  0.193
  1838    12     0.742  3.548    -0.727    NaN    -0.883  0.411    -0.731  0.264    -0.572  0.213
  1839     1     2.059  3.496    -0.615    NaN    -0.867  0.410    -0.728  0.284    -0.572  0.256
  1839     2     0.878  1.794    -0.611    NaN    -0.850  0.315    -0.726  0.201    -0.573  0.233
  1839     3    -4.149  1.837    -0.648    NaN    -0.833  0.324    -0.723  0.273    -0.573  0.253
  1839     4    -4.143  2.573    -0.341    NaN    -0.815  0.350    -0.720  0.235    -0.573  0.186
  1839     5     2.871  1.718    -0.334    NaN    -0.797  0.348    -0.717  0.254    -0.573  0.237
  1839     6    -1.875  2.456    -0.556    NaN    -0.779  0.341    -0.714  0.253    -0.572  0.238
  1839     7     1.123  1.779    -0.782    NaN    -0.760  0.313    -0.711  0.236    -0.572  0.225
  1839     8    -2.720  1.648    -0.620    NaN    -0.741  0.332    -0.707  0.261    -0.572  0.238
  1839     9    -0.202  2.042    -0.244    NaN    -0.722  0.294    -0.704  0.231    -0.572  0.224
  1839    10     2.677  1.845     0.219    NaN    -0.702  0.258    -0.701  0.229    -0.572  0.188
  1839    11    -1.274  2.354    -0.284    NaN    -0.683  0.270    -0.697  0.212    -0.571  0.178
  1839    12    -1.915  2.867    -0.285    NaN    -0.663  0.276    -0.694  0.253    -0.571  0.239
  1840     1    -0.654  2.184    -0.516    NaN    -0.644  0.284    -0.690  0.232    -0.571  0.208
